date;dorsal;total_distance;minute_distance;num_dec_expl;num_acc_expl;distance_vrange2;distance_vrange3;distance_vrange1;player_load;hr_max;hid_intervals;max_acc;hsr;max_dec;max_speed;distance_vrange6;average_speed;num_acc;hmld_time;hmld;hmld_count;num_hids;num_dec;distance_vrange4;distance_vrange5;sprints;zone1_hsr_distance;num_hsr;zone2_hsr_distance;zone4_hsr_distance
08/11/2024;23.0;5.246;106.358;54.0;63.0;1.249;2.098;0.672;0.0;180.0;2.339;4.744;0.201;-5.459;24.311;0.02;0.0;66.0;5.322;1.054;277.0;20.0;74.0;0.988;0.184;1.0;0.038;20.0;0.069;0.0
17/11/2024;2.0;5.6;118.522;75.0;60.0;1.368;2.004;0.574;0.0;106.0;3.082;5.070;0.271;-5.881;27.896;0.121;0.0;59.0;5.252;1.101;248.0;14.0;40.0;1.339;0.154;9.0;0.082;14.0;0.098;0.004
17/11/2024;4.0;5.076;107.433;53.0;60.0;1.323;1.757;0.695;0.0;99.0;3.929;4.609;0.129;-5.136;26.29;0.023;0.0;58.0;4.795;0.914;232.0;11.0;50.0;1.125;0.108;3.0;0.005;11.0;0.062;0.014
17/11/2024;5.0;5.66;119.78;70.0;56.0;1.382;2.333;0.581;0.0;142.0;3.137;4.525;0.181;-7.517;25.687;0.048;0.0;70.0;5.028;1.001;268.0;14.0;58.0;1.148;0.135;4.0;0.007;14.0;0.13;0.0
17/11/2024;6.0;5.401;114.31;43.0;48.0;1.356;2.044;0.624;0.0;142.0;3.721;4.778;0.214;-6.219;28.57;0.103;0.0;54.0;4.642;0.988;210.0;11.0;54.0;1.117;0.118;5.0;0.0;11.0;0.1;0.0
17/11/2024;7.0;5.743;121.541;77.0;66.0;1.307;2.187;0.533;0.0;83.0;2.017;4.197;0.408;-6.646;32.893;0.216;0.0;62.0;6.265;1.387;291.0;23.0;63.0;1.262;0.194;12.0;0.048;23.0;0.264;0.0
17/11/2024;8.0;5.427;114.863;57.0;60.0;1.445;2.424;0.577;0.0;0.0;6.476;4.820;0.102;-5.821;26.491;0.029;0.0;52.0;4.103;0.767;227.0;7.0;51.0;0.745;0.079;2.0;0.022;7.0;0.065;0.008
17/11/2024;9.0;4.697;99.4;59.0;61.0;1.489;1.465;0.643;0.0;0.0;3.585;4.829;0.252;-6.181;29.575;0.126;0.0;48.0;4.692;0.974;231.0;12.0;51.0;0.798;0.132;8.0;0.013;12.0;0.221;0.0
17/11/2024;10.0;5.477;115.917;82.0;77.0;1.68;1.832;0.562;0.0;79.0;1.793;5.019;0.445;-6.573;30.395;0.209;0.0;60.0;6.063;1.377;286.0;25.0;42.0;0.924;0.236;10.0;0.058;25.0;0.247;0.0
17/11/2024;20.0;5.15;108.993;55.0;49.0;1.099;2.313;0.676;0.0;84.0;3.778;5.012;0.156;-6.580;27.794;0.048;0.0;60.0;4.45;0.842;217.0;12.0;41.0;0.862;0.109;5.0;0.02;12.0;0.064;0.033
17/11/2024;23.0;6.039;127.818;62.0;64.0;1.424;2.179;0.488;0.0;111.0;1.745;4.228;0.457;-6.183;28.411;0.193;0.0;72.0;6.42;1.463;282.0;24.0;60.0;1.457;0.273;14.0;0.091;24.0;0.307;0.022
17/11/2024;2.0;5.84;105.685;78.0;68.0;1.45;2.11;0.658;0.0;199.0;2.433;4.605;0.36;-7.254;30.353;0.171;0.0;58.0;5.812;1.265;279.0;20.0;55.0;1.178;0.189;8.0;0.067;20.0;0.088;0.1
17/11/2024;4.0;5.578;100.94;51.0;56.0;1.446;1.97;0.733;0.0;151.0;3.251;4.595;0.298;-6.087;28.029;0.134;0.0;67.0;4.982;1.033;236.0;17.0;45.0;1.003;0.171;7.0;0.037;17.0;0.068;0.084
17/11/2024;5.0;4.408;122.002;52.0;36.0;0.958;2.117;0.409;0.0;169.0;4.949;4.694;0.104;-6.611;24.047;0.007;0.0;49.0;3.77;0.707;185.0;7.0;41.0;0.787;0.098;0.0;0.0;7.0;0.01;0.034
17/11/2024;6.0;2.662;112.747;24.0;25.0;0.649;0.967;0.277;0.0;120.0;3.372;5.232;0.107;-7.027;29.937;0.056;0.0;31.0;2.378;0.535;113.0;7.0;26.0;0.63;0.06;3.0;0.0;7.0;0.0;0.006
17/11/2024;7.0;2.491;105.509;36.0;29.0;0.597;0.924;0.276;0.0;167.0;3.059;4.565;0.142;-6.353;27.568;0.074;0.0;31.0;2.778;0.594;132.0;8.0;28.0;0.519;0.071;4.0;0.0;8.0;0.0;0.018
17/11/2024;8.0;3.736;93.506;33.0;34.0;1.056;1.536;0.553;0.0;90.0;4.022;4.555;0.051;-6.952;25.828;0.026;0.0;46.0;2.832;0.497;151.0;4.0;34.0;0.495;0.027;2.0;0.024;4.0;0.0;0.0
17/11/2024;9.0;5.488;99.318;55.0;51.0;1.753;1.715;0.816;0.0;60.0;5.414;4.740;0.133;-8.103;25.827;0.029;0.0;46.0;4.065;0.758;208.0;9.0;47.0;0.502;0.107;4.0;0.0;9.0;0.007;0.033
17/11/2024;10.0;5.745;103.964;64.0;67.0;1.851;1.775;0.739;0.0;75.0;2.65;4.964;0.284;-7.236;29.38;0.145;0.0;59.0;5.967;1.205;276.0;19.0;67.0;1.035;0.146;9.0;0.0;19.0;0.051;0.022
17/11/2024;11.0;3.541;110.177;40.0;42.0;0.774;1.3;0.417;0.0;0.0;2.013;4.746;0.335;-7.204;28.721;0.201;0.0;43.0;4.145;0.962;180.0;15.0;40.0;0.692;0.137;8.0;0.0;15.0;0.129;0.103
17/11/2024;14.0;1.794;100.384;16.0;9.0;0.442;0.569;0.221;0.0;0.0;2.464;3.629;0.089;-4.621;27.206;0.057;0.0;20.0;1.613;0.365;69.0;4.0;20.0;0.427;0.036;3.0;0.0;4.0;0.044;0.005
17/11/2024;18.0;1.775;101.566;22.0;27.0;0.391;0.632;0.241;0.0;62.0;2.026;5.323;0.137;-5.234;31.417;0.068;0.0;16.0;1.758;0.425;90.0;8.0;17.0;0.35;0.072;3.0;0.0;8.0;0.094;0.0
17/11/2024;19.0;2.166;108.167;26.0;29.0;0.611;0.521;0.36;0.0;161.0;2.915;4.387;0.108;-5.580;29.412;0.039;0.0;18.0;2.08;0.459;100.0;5.0;22.0;0.393;0.077;3.0;0.0;5.0;0.058;0.0
17/11/2024;20.0;5.219;94.451;50.0;53.0;1.379;2.049;0.783;0.0;0.0;4.01;4.552;0.274;-6.468;29.968;0.179;0.0;55.0;4.382;0.942;214.0;12.0;44.0;0.691;0.095;6.0;0.023;12.0;0.047;0.125
17/11/2024;22.0;3.57;111.069;41.0;43.0;0.716;1.52;0.419;0.0;54.0;3.45;4.592;0.149;-4.855;26.809;0.043;0.0;35.0;3.593;0.697;176.0;9.0;48.0;0.73;0.106;4.0;0.0;9.0;0.087;0.014
17/11/2024;23.0;4.112;106.302;40.0;39.0;1.1;1.558;0.427;0.0;109.0;3.138;4.123;0.15;-6.626;25.11;0.037;0.0;55.0;4.075;0.795;186.0;10.0;42.0;0.838;0.116;3.0;0.0;10.0;0.032;0.056
23/11/2024;2.0;6.474;128.851;74.0;65.0;1.287;2.367;0.772;0.0;156.0;3.82;4.223;0.209;-6.213;27.833;0.087;0.0;70.0;6.032;1.237;286.0;13.0;64.0;1.302;0.121;5.0;0.037;13.0;0.038;0.048
23/11/2024;4.0;5.096;101.429;51.0;62.0;1.313;2.124;0.674;0.0;85.0;6.565;4.581;0.124;-7.432;29.561;0.047;0.0;71.0;5.257;0.947;262.0;8.0;70.0;0.851;0.086;3.0;0.028;8.0;0.0;0.034
23/11/2024;5.0;6.737;134.08;94.0;61.0;1.195;2.679;0.703;0.0;149.0;2.542;4.605;0.172;-6.511;28.103;0.048;0.0;82.0;6.19;1.246;317.0;18.0;62.0;1.606;0.153;4.0;0.0;18.0;0.056;0.029
23/11/2024;6.0;7.127;141.858;43.0;47.0;1.465;2.562;0.673;0.0;103.0;2.8;4.586;0.242;-5.366;25.692;0.061;0.0;60.0;5.077;1.172;222.0;15.0;57.0;1.582;0.189;4.0;0.02;15.0;0.054;0.0
23/11/2024;7.0;6.727;133.889;81.0;69.0;1.394;2.393;0.673;0.0;167.0;1.624;4.822;0.409;-6.694;28.203;0.143;0.0;71.0;6.34;1.505;321.0;26.0;74.0;1.323;0.279;10.0;0.033;26.0;0.173;0.0
23/11/2024;9.0;6.053;120.482;59.0;65.0;1.511;2.18;0.676;0.0;0.0;4.693;4.909;0.181;-6.282;32.54;0.117;0.0;61.0;5.007;1.045;242.0;10.0;47.0;0.877;0.064;5.0;0.026;10.0;0.083;0.0
23/11/2024;11.0;5.386;107.205;60.0;53.0;1.286;2.039;0.673;0.0;0.0;2.845;5.653;0.335;-6.166;31.64;0.198;0.0;76.0;6.035;1.237;274.0;17.0;68.0;1.053;0.137;9.0;0.031;17.0;0.069;0.098
23/11/2024;20.0;5.985;119.113;48.0;52.0;1.163;2.38;0.778;0.0;154.0;2.906;5.357;0.315;-6.853;30.211;0.141;0.0;62.0;5.167;1.115;239.0;17.0;60.0;0.842;0.177;6.0;0.02;17.0;0.026;0.058
23/11/2024;23.0;6.991;139.136;73.0;84.0;1.263;2.524;0.629;0.0;0.0;1.67;5.346;0.311;-5.549;27.596;0.093;0.0;78.0;7.013;1.541;336.0;26.0;75.0;1.74;0.228;8.0;0.026;26.0;0.135;0.093
23/11/2024;2.0;6.598;114.237;69.0;63.0;1.554;2.309;0.79;0.0;185.0;3.578;4.824;0.251;-5.240;27.12;0.126;0.0;77.0;5.945;1.248;288.0;15.0;64.0;1.212;0.132;8.0;0.066;15.0;0.11;0.0
23/11/2024;4.0;6.35;109.935;56.0;60.0;1.679;2.092;0.878;0.0;133.0;3.267;5.403;0.25;-6.356;28.17;0.097;0.0;60.0;5.24;1.091;249.0;16.0;57.0;0.961;0.167;6.0;0.099;16.0;0.051;0.078
23/11/2024;5.0;7.267;125.819;78.0;49.0;1.435;2.5;0.831;0.0;177.0;3.459;4.779;0.179;-6.192;26.896;0.042;0.0;61.0;4.938;1.022;262.0;15.0;59.0;1.715;0.144;4.0;0.033;15.0;0.109;0.007
23/11/2024;6.0;4.819;138.812;29.0;27.0;0.921;1.593;0.556;0.0;71.0;2.882;4.553;0.136;-6.387;25.322;0.015;0.0;35.0;2.715;0.612;129.0;9.0;29.0;0.83;0.12;1.0;0.011;9.0;0.021;0.032
23/11/2024;7.0;3.416;136.203;33.0;24.0;0.588;0.909;0.363;0.0;125.0;1.206;4.756;0.233;-5.444;27.123;0.08;0.0;27.0;2.498;0.685;120.0;14.0;22.0;0.651;0.154;6.0;0.031;14.0;0.033;0.041
23/11/2024;8.0;3.148;113.795;36.0;24.0;0.665;1.29;0.343;0.0;0.0;3.09;4.210;0.092;-6.009;29.37;0.045;0.0;38.0;2.802;0.555;128.0;7.0;23.0;0.714;0.052;1.0;0.008;7.0;0.068;0.004
23/11/2024;9.0;3.385;103.121;25.0;28.0;0.649;1.168;0.47;0.0;97.0;5.586;4.357;0.072;-5.135;26.059;0.035;0.0;33.0;2.373;0.468;113.0;4.0;23.0;0.474;0.037;2.0;0.013;4.0;0.055;0.004
23/11/2024;11.0;2.768;97.398;29.0;31.0;0.713;1.032;0.365;0.0;129.0;1.283;12.651;0.2;-7.121;29.739;0.092;0.0;18.0;2.453;0.644;113.0;14.0;21.0;0.452;0.113;6.0;0.07;14.0;0.065;0.0
23/11/2024;14.0;3.93;115.291;44.0;47.0;0.882;1.255;0.429;0.0;0.0;1.43;4.452;0.357;-6.429;31.877;0.173;0.0;31.0;4.182;1.039;184.0;23.0;39.0;0.958;0.187;8.0;0.096;23.0;0.11;0.005
23/11/2024;18.0;3.19;120.832;44.0;28.0;0.696;1.173;0.335;0.0;132.0;2.636;3.973;0.162;-9.282;32.679;0.082;0.0;39.0;3.275;0.718;151.0;8.0;32.0;0.808;0.08;6.0;0.0;8.0;0.06;0.0
23/11/2024;20.0;5.975;103.443;59.0;49.0;1.307;2.168;0.919;0.0;170.0;2.384;5.423;0.33;-6.562;30.889;0.146;0.0;55.0;5.122;1.171;237.0;22.0;52.0;0.848;0.186;10.0;0.087;22.0;0.18;0.024
23/11/2024;22.0;3.353;132.008;35.0;28.0;0.689;1.146;0.289;0.0;94.0;1.365;4.071;0.21;-5.969;28.556;0.05;0.0;38.0;3.177;0.725;146.0;16.0;29.0;0.89;0.16;4.0;0.007;16.0;0.127;0.031
23/11/2024;23.0;4.127;123.83;40.0;32.0;0.762;1.308;0.504;0.0;0.0;1.935;4.558;0.232;-5.116;26.284;0.082;0.0;35.0;3.035;0.764;149.0;13.0;29.0;0.697;0.152;5.0;0.027;13.0;0.076;0.015
27/11/2024;2.0;5.178;108.064;80.0;72.0;1.201;2.137;0.642;0.0;142.0;3.711;5.296;0.143;-7.026;28.67;0.059;0.0;79.0;5.652;1.071;304.0;12.0;61.0;0.999;0.087;4.0;0.0;12.0;0.0;0.065
27/11/2024;4.0;5.255;109.665;67.0;71.0;1.271;2.047;0.662;0.0;0.0;3.557;4.138;0.182;-6.135;30.172;0.066;0.0;72.0;5.69;1.074;283.0;13.0;60.0;1.041;0.119;5.0;0.005;13.0;0.089;0.019
27/11/2024;5.0;6.129;127.908;96.0;57.0;1.059;2.67;0.594;0.0;159.0;3.094;4.445;0.194;-5.456;27.186;0.055;0.0;71.0;6.012;1.205;312.0;15.0;73.0;1.558;0.139;5.0;0.0;15.0;0.025;0.003
27/11/2024;6.0;6.145;128.243;44.0;52.0;1.129;2.586;0.555;0.0;0.0;2.803;4.377;0.228;-5.372;27.776;0.082;0.0;76.0;5.925;1.27;263.0;17.0;74.0;1.613;0.156;4.0;0.0;17.0;0.051;0.036
27/11/2024;8.0;5.524;115.283;63.0;59.0;1.178;2.226;0.683;0.0;0.0;2.208;4.179;0.365;-6.129;30.51;0.201;0.0;62.0;5.903;1.286;256.0;22.0;50.0;0.991;0.171;11.0;0.022;22.0;0.124;0.014
27/11/2024;9.0;3.663;76.451;44.0;38.0;0.789;1.547;0.447;0.0;0.0;2.374;4.672;0.232;-7.304;29.528;0.099;0.0;50.0;4.137;0.823;189.0;14.0;43.0;0.605;0.133;5.0;0.079;14.0;0.106;0.0
27/11/2024;10.0;5.002;104.39;60.0;57.0;1.532;1.833;0.65;0.0;0.0;2.497;5.102;0.246;-6.311;29.052;0.118;0.0;47.0;4.803;0.978;240.0;19.0;57.0;0.691;0.128;11.0;0.0;19.0;0.025;0.035
27/11/2024;14.0;5.686;118.674;78.0;54.0;1.56;1.971;0.514;0.0;50.0;1.735;4.690;0.399;-5.949;29.32;0.184;0.0;63.0;6.128;1.427;274.0;26.0;53.0;1.194;0.218;15.0;0.048;26.0;0.211;0.019
27/11/2024;22.0;5.994;125.094;82.0;65.0;1.197;2.28;0.585;0.0;165.0;1.765;4.459;0.376;-6.484;29.132;0.142;0.0;88.0;6.668;1.482;318.0;26.0;57.0;1.476;0.247;11.0;0.011;26.0;0.256;0.011
27/11/2024;23.0;6.038;126.006;73.0;72.0;1.223;2.265;0.55;0.0;78.0;1.592;4.691;0.416;-6.023;29.442;0.151;0.0;81.0;6.927;1.584;324.0;30.0;68.0;1.517;0.278;11.0;0.019;30.0;0.22;0.0
27/11/2024;2.0;5.16;97.001;70.0;48.0;1.195;2.002;0.828;0.0;177.0;4.927;4.328;0.176;-5.815;27.787;0.088;0.0;69.0;5.01;0.962;246.0;10.0;49.0;0.838;0.092;8.0;0.066;10.0;0.071;0.0
27/11/2024;3.0;1.463;27.495;18.0;12.0;0.308;0.503;0.212;0.0;0.0;0.0;4.271;0.0;-4.979;20.367;0.0;0.0;21.0;1.012;0.169;59.0;0.0;8.0;0.212;0.001;0.0;0.0;0.0;0.0;0.0
27/11/2024;4.0;4.866;91.477;51.0;67.0;1.199;1.729;0.854;0.0;0.0;3.676;4.805;0.167;-6.954;28.182;0.054;0.0;54.0;4.777;0.952;228.0;13.0;43.0;0.86;0.114;4.0;0.045;13.0;0.073;0.028
27/11/2024;5.0;5.745;108.0;72.0;51.0;1.394;2.189;0.764;0.0;180.0;3.765;4.576;0.197;-5.788;26.633;0.057;0.0;60.0;4.982;1.017;251.0;13.0;55.0;1.157;0.142;4.0;0.021;13.0;0.121;0.0
27/11/2024;6.0;3.753;70.541;32.0;38.0;0.911;1.397;0.51;0.0;0.0;1.931;4.646;0.176;-5.012;29.489;0.058;0.0;43.0;3.52;0.785;166.0;13.0;40.0;0.708;0.126;3.0;0.04;13.0;0.11;0.0
27/11/2024;7.0;4.384;82.418;71.0;48.0;0.834;1.585;0.481;0.0;142.0;1.8;4.487;0.307;-5.932;28.284;0.112;0.0;49.0;4.53;1.076;222.0;19.0;35.0;1.018;0.196;11.0;0.077;19.0;0.091;0.015
27/11/2024;8.0;5.294;99.508;60.0;56.0;1.29;1.964;0.825;0.0;0.0;2.651;5.367;0.274;-6.248;30.746;0.118;0.0;74.0;5.4;1.109;262.0;19.0;53.0;0.894;0.163;6.0;0.036;19.0;0.101;0.0
27/11/2024;9.0;3.206;60.264;40.0;33.0;0.842;1.242;0.499;0.0;156.0;5.1;4.117;0.073;-6.438;26.149;0.025;0.0;40.0;3.007;0.537;155.0;7.0;35.0;0.514;0.047;3.0;0.005;7.0;0.0;0.021
27/11/2024;10.0;4.959;93.215;56.0;64.0;1.661;1.377;0.808;0.0;0.0;2.433;4.933;0.306;-7.303;29.718;0.153;0.0;51.0;4.922;1.091;237.0;19.0;47.0;0.759;0.157;9.0;0.067;19.0;0.181;0.009
27/11/2024;14.0;4.317;81.141;45.0;35.0;1.297;1.284;0.531;0.0;117.0;1.438;5.140;0.427;-5.931;29.923;0.216;0.0;44.0;4.573;1.155;182.0;26.0;32.0;0.748;0.217;15.0;0.0;26.0;0.193;0.01
27/11/2024;18.0;2.316;43.537;35.0;36.0;0.416;0.754;0.308;0.0;0.0;2.191;4.206;0.16;-6.201;31.164;0.097;0.0;21.0;2.312;0.555;128.0;8.0;28.0;0.461;0.07;5.0;0.051;8.0;0.065;0.016
27/11/2024;19.0;2.166;40.716;23.0;23.0;0.539;0.611;0.304;0.0;0.0;1.609;4.847;0.192;-5.532;29.541;0.103;0.0;23.0;2.023;0.518;93.0;10.0;14.0;0.348;0.094;6.0;0.024;10.0;0.059;0.008
27/11/2024;22.0;1.849;34.75;24.0;23.0;0.318;0.695;0.295;0.0;179.0;2.384;4.099;0.08;-5.858;24.003;0.006;0.0;23.0;2.117;0.432;102.0;7.0;25.0;0.444;0.074;0.0;0.005;7.0;0.017;0.011
27/11/2024;23.0;5.774;108.541;74.0;61.0;1.177;2.238;0.727;0.0;137.0;3.925;5.245;0.205;-5.567;25.809;0.037;0.0;62.0;5.09;1.05;249.0;14.0;38.0;1.396;0.168;3.0;0.011;14.0;0.097;0.044
01/12/2024;4.0;5.347;107.614;60.0;53.0;1.45;1.925;0.705;0.0;59.0;3.301;4.169;0.166;-5.014;30.027;0.056;0.0;80.0;5.445;1.007;263.0;14.0;56.0;0.97;0.113;3.0;0.025;14.0;0.018;0.0
01/12/2024;6.0;6.02;121.174;46.0;46.0;1.29;2.695;0.615;0.0;96.0;3.716;4.164;0.138;-6.066;27.284;0.04;0.0;79.0;5.318;1.038;255.0;12.0;72.0;1.151;0.103;3.0;0.0;12.0;0.092;0.0
01/12/2024;8.0;5.306;106.804;53.0;60.0;1.251;2.447;0.695;0.0;0.0;5.989;5.497;0.133;-5.104;28.718;0.07;0.0;76.0;5.38;0.934;271.0;8.0;74.0;0.677;0.065;6.0;0.006;8.0;0.09;0.0
01/12/2024;9.0;4.6;92.591;57.0;57.0;1.36;1.691;0.732;0.0;0.0;4.408;5.168;0.153;-5.589;30.589;0.05;0.0;53.0;4.333;0.798;223.0;11.0;45.0;0.578;0.103;4.0;0.087;11.0;0.066;0.0
01/12/2024;10.0;5.496;110.627;63.0;71.0;1.673;1.792;0.678;0.0;137.0;2.207;4.684;0.326;-7.284;31.188;0.19;0.0;63.0;5.512;1.184;273.0;20.0;56.0;0.873;0.141;12.0;0.0;20.0;0.147;0.0
01/12/2024;14.0;5.822;117.191;74.0;65.0;1.748;1.948;0.532;0.0;0.0;1.948;4.304;0.304;-5.650;30.645;0.117;0.0;60.0;6.245;1.369;288.0;24.0;65.0;1.134;0.195;8.0;0.091;24.0;0.202;0.0
01/12/2024;18.0;5.704;114.808;90.0;76.0;1.425;2.336;0.603;0.0;68.0;2.196;4.549;0.188;-6.811;28.233;0.053;0.0;86.0;6.747;1.28;356.0;21.0;83.0;1.057;0.142;5.0;0.015;21.0;0.108;0.0
01/12/2024;20.0;5.314;106.955;47.0;54.0;1.333;2.134;0.69;0.0;0.0;3.928;4.394;0.231;-6.251;27.408;0.091;0.0;66.0;4.593;0.93;229.0;13.0;49.0;0.846;0.143;8.0;0.033;13.0;0.122;0.0
01/12/2024;22.0;5.888;118.512;86.0;73.0;1.253;2.528;0.642;0.0;104.0;2.228;5.205;0.248;-6.172;26.163;0.075;0.0;85.0;6.938;1.415;333.0;21.0;68.0;1.116;0.177;9.0;0.058;21.0;0.172;0.0
01/12/2024;23.0;6.123;123.234;69.0;68.0;1.359;2.457;0.549;0.0;57.0;1.939;4.484;0.355;-5.454;28.278;0.143;0.0;67.0;6.408;1.38;303.0;24.0;75.0;1.32;0.212;9.0;0.08;24.0;0.215;0.0
01/12/2024;4.0;5.502;100.977;57.0;71.0;1.383;2.02;0.612;0.0;101.0;2.093;4.671;0.418;-6.427;30.283;0.21;0.0;65.0;5.975;1.343;269.0;25.0;51.0;1.007;0.211;11.0;0.009;25.0;0.278;0.018
01/12/2024;6.0;2.265;105.638;18.0;28.0;0.491;0.783;0.31;0.0;82.0;1.7;4.383;0.117;-4.932;27.213;0.037;0.0;17.0;1.862;0.411;89.0;9.0;17.0;0.543;0.08;2.0;0.011;9.0;0.06;0.0
01/12/2024;7.0;4.195;98.974;53.0;38.0;0.984;1.465;0.659;0.0;104.0;2.321;4.976;0.259;-5.943;29.119;0.109;0.0;50.0;4.022;0.863;198.0;14.0;43.0;0.723;0.152;5.0;0.062;14.0;0.021;0.037
01/12/2024;9.0;4.179;76.701;47.0;56.0;1.169;1.611;0.884;0.0;0.0;5.561;4.800;0.16;-5.502;30.251;0.097;0.0;50.0;3.737;0.695;202.0;9.0;40.0;0.277;0.064;5.0;0.0;9.0;0.0;0.028
01/12/2024;10.0;6.066;111.329;68.0;64.0;1.712;1.882;0.687;0.0;152.0;2.181;5.174;0.374;-6.363;30.75;0.202;0.0;52.0;5.678;1.308;260.0;24.0;52.0;1.281;0.173;15.0;0.007;24.0;0.054;0.042
01/12/2024;11.0;6.175;113.329;70.0;74.0;1.211;2.525;0.712;0.0;56.0;2.198;4.714;0.324;-6.781;28.659;0.125;0.0;65.0;6.162;1.338;292.0;24.0;59.0;1.349;0.213;11.0;0.0;24.0;0.07;0.055
01/12/2024;14.0;6.161;113.073;62.0;61.0;1.752;1.813;0.669;0.0;143.0;2.184;4.532;0.33;-6.443;27.572;0.095;0.0;48.0;5.295;1.213;249.0;24.0;54.0;1.263;0.243;9.0;0.0;24.0;0.093;0.07
01/12/2024;18.0;1.436;97.356;18.0;17.0;0.272;0.567;0.225;0.0;109.0;3.846;3.700;0.043;-6.306;24.761;0.006;0.0;13.0;1.272;0.232;66.0;4.0;14.0;0.315;0.038;1.0;0.008;4.0;0.011;0.0
01/12/2024;19.0;3.853;101.25;48.0;52.0;1.191;1.0;0.507;0.0;122.0;2.454;4.986;0.258;-7.075;33.199;0.151;0.0;37.0;4.11;0.931;178.0;14.0;27.0;0.747;0.114;7.0;0.0;14.0;0.101;0.062
01/12/2024;20.0;5.767;105.856;50.0;61.0;1.409;2.385;0.721;0.0;0.0;2.886;4.312;0.312;-5.738;29.988;0.166;0.0;41.0;4.67;1.022;216.0;17.0;47.0;0.858;0.147;7.0;0.037;17.0;0.138;0.0
01/12/2024;22.0;2.031;102.524;35.0;33.0;0.412;0.757;0.292;0.0;131.0;3.202;5.376;0.133;-5.475;27.265;0.052;0.0;20.0;2.2;0.432;113.0;6.0;19.0;0.413;0.086;1.0;0.057;6.0;0.0;0.026
01/12/2024;23.0;5.937;108.968;49.0;73.0;1.332;2.419;0.671;0.0;127.0;2.375;4.184;0.212;-5.955;26.419;0.04;0.0;53.0;4.932;1.041;259.0;20.0;64.0;1.266;0.184;3.0;0.032;20.0;0.068;0.021
01/12/2024;35.0;4.165;126.24;43.0;44.0;0.987;1.466;0.388;0.0;0.0;2.601;4.805;0.156;-5.664;25.337;0.031;0.0;50.0;4.185;0.856;189.0;9.0;43.0;0.877;0.128;3.0;0.0;9.0;0.098;0.0
01/12/2024;5.0;1.795;68.592;5.0;20.0;0.165;0.28;0.603;0.0;102.0;0.292;4.091;0.359;-3.685;25.94;0.044;0.0;9.0;2.413;0.661;64.0;8.0;22.0;0.267;0.316;2.0;0.049;8.0;0.138;0.0
01/12/2024;16.0;1.651;63.089;10.0;20.0;0.141;0.19;0.533;0.0;0.0;0.3;4.688;0.352;-3.724;25.357;0.04;0.0;7.0;2.21;0.614;58.0;8.0;13.0;0.283;0.313;1.0;0.053;8.0;0.133;0.0
07/12/2024;2.0;5.554;117.932;57.0;67.0;1.201;2.161;0.599;0.0;144.0;2.145;4.849;0.251;-6.531;28.167;0.052;0.0;61.0;5.435;1.125;262.0;19.0;58.0;1.266;0.199;4.0;0.016;19.0;0.134;0.009
07/12/2024;4.0;5.236;111.181;73.0;52.0;1.187;2.125;0.624;0.0;131.0;2.645;4.878;0.232;-6.227;31.104;0.105;0.0;71.0;5.19;1.064;255.0;13.0;46.0;1.024;0.132;6.0;0.023;13.0;0.108;0.045
07/12/2024;5.0;6.343;134.679;105.0;46.0;1.16;2.509;0.51;0.0;122.0;2.281;4.052;0.241;-5.696;26.858;0.061;0.0;87.0;6.747;1.413;316.0;19.0;59.0;1.864;0.194;4.0;0.004;19.0;0.11;0.0
07/12/2024;7.0;6.024;127.921;97.0;94.0;1.211;2.244;0.51;0.0;107.0;1.986;5.187;0.345;-5.892;31.342;0.13;0.0;74.0;7.257;1.562;363.0;22.0;76.0;1.618;0.22;8.0;0.0;22.0;0.048;0.016
07/12/2024;9.0;5.053;107.298;73.0;66.0;1.345;1.978;0.574;0.0;0.0;2.011;4.559;0.206;-7.369;27.352;0.069;0.0;47.0;4.94;1.013;250.0;23.0;41.0;0.887;0.141;8.0;0.0;23.0;0.008;0.083
07/12/2024;10.0;5.574;118.36;76.0;58.0;1.565;1.679;0.575;0.0;164.0;1.414;5.293;0.534;-6.715;30.842;0.289;0.0;63.0;6.643;1.593;279.0;30.0;52.0;1.144;0.257;17.0;0.013;30.0;0.238;0.011
07/12/2024;11.0;5.77;122.521;64.0;41.0;1.362;2.228;0.557;0.0;168.0;1.833;4.412;0.451;-6.369;32.073;0.255;0.0;60.0;5.4;1.315;237.0;25.0;47.0;1.098;0.218;15.0;0.05;25.0;0.105;0.058
07/12/2024;20.0;5.271;111.918;59.0;51.0;1.06;2.125;0.723;0.0;52.0;2.427;4.379;0.284;-5.893;28.014;0.145;0.0;74.0;5.607;1.172;253.0;19.0;50.0;1.028;0.142;8.0;0.07;19.0;0.138;0.0
07/12/2024;22.0;5.692;120.855;84.0;70.0;1.178;2.044;0.648;0.0;200.0;1.728;5.275;0.344;-5.516;26.192;0.103;0.0;68.0;5.993;1.325;299.0;27.0;50.0;1.422;0.243;10.0;0.0;27.0;0.078;0.072
07/12/2024;23.0;6.003;127.467;65.0;65.0;1.201;2.461;0.522;0.0;163.0;1.68;4.392;0.369;-6.184;30.451;0.134;0.0;69.0;6.255;1.366;292.0;25.0;68.0;1.393;0.236;7.0;0.033;25.0;0.12;0.095
